"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"37";"2024-02-28 12:48:00";"Gripper #8";"3600";"Hand Gripper";"3";"68.0";"12";"";"";"";"";""
"37";"2024-02-28 12:48:00";"Gripper #8";"3600";"Hand Gripper";"4";"68.0";"12";"";"";"";"";""
"37";"2024-02-28 12:48:00";"Gripper #8";"3600";"Hand Gripper";"5";"68.0";"12";"";"";"";"";""
"37";"2024-02-28 12:48:00";"Gripper #8";"3600";"Hand Gripper";"6";"45.0";"15";"";"";"";"";""
"37";"2024-02-28 12:48:00";"Gripper #8";"3600";"Hand Gripper";"7";"45.0";"15";"";"";"";"";""
"37";"2024-02-28 12:48:00";"Gripper #8";"3600";"Hand Gripper";"8";"45.0";"15";"";"";"";"";""
"37";"2024-02-28 12:48:00";"Gripper #8";"3600";"Hand Gripper";"9";"45.0";"15";"";"";"";"";""
"37";"2024-02-28 12:48:00";"Gripper #8";"3600";"Hand Gripper";"10";"45.0";"15";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Snatch (Barbell)";"1";"50.0";"2";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Snatch (Barbell)";"2";"50.0";"2";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Snatch (Barbell)";"3";"50.0";"2";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Snatch (Barbell)";"4";"50.0";"2";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Clean and Jerk (Barbell)";"1";"60.0";"1";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Clean and Jerk (Barbell)";"2";"60.0";"1";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Clean and Jerk (Barbell)";"3";"60.0";"1";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Clean and Jerk (Barbell)";"4";"60.0";"1";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Clean and Jerk (Barbell)";"5";"60.0";"1";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Clean and Jerk (Barbell)";"6";"60.0";"1";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Power Clean";"1";"80.0";"1";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Power Clean";"2";"80.0";"1";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Power Clean";"3";"80.0";"1";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Power Clean";"4";"80.0";"1";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Front Squat (Barbell)";"1";"80.0";"3";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Front Squat (Barbell)";"2";"80.0";"3";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Front Squat (Barbell)";"3";"80.0";"3";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Front Squat (Barbell)";"4";"80.0";"3";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Push Press";"1";"50.0";"4";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Push Press";"2";"60.0";"4";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Push Press";"3";"60.0";"4";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Lunge (Barbell)";"1";"26.0";"12";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Lunge (Barbell)";"2";"50.0";"10";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Lunge (Barbell)";"3";"50.0";"12";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Bent Over One Arm Row (Dumbbell)";"1";"32.0";"12";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Bent Over One Arm Row (Dumbbell)";"2";"32.0";"10";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Bent Over One Arm Row (Dumbbell)";"3";"32.0";"10";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Bicep Curl (Barbell)";"1";"50.0";"3";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Bicep Curl (Barbell)";"2";"50.0";"3";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Bicep Curl (Barbell)";"3";"50.0";"3";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Bench Press (Barbell)";"1";"70.0";"5";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Bench Press (Barbell)";"2";"80.0";"5";"";"";"";"";""
"38";"2024-02-28 17:32:00";"WL.AI #4";"4380";"Bench Press (Barbell)";"3";"80.0";"8";"";"";"";"";""
"39";"2024-03-01 12:44:00";"Fighter Pullup Challenge #15";"3600";"Pull Up";"1";"0.0";"8";"";"";"";"";""
"39";"2024-03-01 12:44:00";"Fighter Pullup Challenge #15";"3600";"Pull Up";"2";"0.0";"8";"";"";"";"";""
"39";"2024-03-01 12:44:00";"Fighter Pullup Challenge #15";"3600";"Pull Up";"3";"0.0";"8";"";"";"";"";""
"39";"2024-03-01 12:44:00";"Fighter Pullup Challenge #15";"3600";"Pull Up";"4";"0.0";"8";"";"";"";"";""
"39";"2024-03-01 12:44:00";"Fighter Pullup Challenge #15";"3600";"Pull Up";"5";"0.0";"8";"";"";"";"";""
"40";"2024-03-01 12:49:00";"Gripper #9";"3600";"Hand Gripper";"1";"68.0";"13";"";"";"";"";""
"40";"2024-03-01 12:49:00";"Gripper #9";"3600";"Hand Gripper";"2";"68.0";"13";"";"";"";"";""
"40";"2024-03-01 12:49:00";"Gripper #9";"3600";"Hand Gripper";"3";"68.0";"13";"";"";"";"";""
"40";"2024-03-01 12:49:00";"Gripper #9";"3600";"Hand Gripper";"4";"68.0";"13";"";"";"";"";""
"40";"2024-03-01 12:49:00";"Gripper #9";"3600";"Hand Gripper";"5";"68.0";"13";"";"";"";"";""
"40";"2024-03-01 12:49:00";"Gripper #9";"3600";"Hand Gripper";"6";"45.0";"30";"";"";"";"";""
"40";"2024-03-01 12:49:00";"Gripper #9";"3600";"Hand Gripper";"7";"45.0";"30";"";"";"";"";""
"40";"2024-03-01 12:49:00";"Gripper #9";"3600";"Hand Gripper";"8";"45.0";"30";"";"";"";"";""
"40";"2024-03-01 12:49:00";"Gripper #9";"3600";"Hand Gripper";"9";"45.0";"30";"";"";"";"";""
"40";"2024-03-01 12:49:00";"Gripper #9";"3600";"Hand Gripper";"10";"45.0";"30";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Hang Snatch (Barbell)";"1";"40.0";"3";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Hang Snatch (Barbell)";"2";"40.0";"3";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Hang Snatch (Barbell)";"3";"40.0";"3";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Hang Snatch (Barbell)";"4";"40.0";"3";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Hang Snatch (Barbell)";"5";"40.0";"3";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Clean and Jerk (Barbell)";"1";"70.0";"1";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Clean and Jerk (Barbell)";"2";"70.0";"1";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Clean and Jerk (Barbell)";"3";"70.0";"1";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Clean and Jerk (Barbell)";"4";"70.0";"1";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Clean and Jerk (Barbell)";"5";"70.0";"1";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Front Squat (Barbell)";"1";"70.0";"5";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Front Squat (Barbell)";"2";"70.0";"5";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Front Squat (Barbell)";"3";"70.0";"5";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Front Squat (Barbell)";"4";"70.0";"5";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Front Squat (Barbell)";"5";"70.0";"5";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Deadlift High Pull (Barbell)";"1";"70.0";"5";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Deadlift High Pull (Barbell)";"2";"70.0";"5";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Deadlift High Pull (Barbell)";"3";"70.0";"5";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Deadlift High Pull (Barbell)";"4";"70.0";"5";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Zercher Goodmorning";"1";"50.0";"8";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Zercher Goodmorning";"2";"50.0";"8";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Zercher Goodmorning";"3";"60.0";"8";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Push Press";"1";"50.0";"5";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Push Press";"2";"60.0";"5";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Push Press";"3";"60.0";"5";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Snatch Sots Press";"1";"20.0";"5";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Snatch Sots Press";"2";"20.0";"5";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Snatch Sots Press";"3";"20.0";"5";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Bicep Curl (Barbell)";"1";"40.0";"10";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Bicep Curl (Barbell)";"2";"40.0";"10";"";"";"";"";""
"41";"2024-03-01 18:30:00";"WL.AI #5";"4500";"Bicep Curl (Barbell)";"3";"40.0";"6";"";"";"";"";""
"42";"2024-03-03 12:45:00";"Fighter Pullup Challenge #16";"3600";"Pull Up";"1";"0.0";"9";"";"";"";"";""
"42";"2024-03-03 12:45:00";"Fighter Pullup Challenge #16";"3600";"Pull Up";"2";"0.0";"8";"";"";"";"";""
"42";"2024-03-03 12:45:00";"Fighter Pullup Challenge #16";"3600";"Pull Up";"3";"0.0";"8";"";"";"";"";""
"42";"2024-03-03 12:45:00";"Fighter Pullup Challenge #16";"3600";"Pull Up";"4";"0.0";"8";"";"";"";"";""
"42";"2024-03-03 12:45:00";"Fighter Pullup Challenge #16";"3600";"Pull Up";"5";"0.0";"8";"";"";"";"";""
"43";"2024-03-03 12:50:00";"Gripper #10";"3600";"Hand Gripper";"1";"68.0";"17";"";"";"";"";""
"43";"2024-03-03 12:50:00";"Gripper #10";"3600";"Hand Gripper";"2";"68.0";"17";"";"";"";"";""
"43";"2024-03-03 12:50:00";"Gripper #10";"3600";"Hand Gripper";"3";"68.0";"17";"";"";"";"";""
"43";"2024-03-03 12:50:00";"Gripper #10";"3600";"Hand Gripper";"4";"68.0";"17";"";"";"";"";""
"43";"2024-03-03 12:50:00";"Gripper #10";"3600";"Hand Gripper";"5";"68.0";"17";"";"";"";"";""
"44";"2024-03-05 12:46:00";"Fighter Pullup Challenge #17";"3600";"Pull Up";"1";"0.0";"9";"";"";"";"";""
"44";"2024-03-05 12:46:00";"Fighter Pullup Challenge #17";"3600";"Pull Up";"2";"0.0";"9";"";"";"";"";""
"44";"2024-03-05 12:46:00";"Fighter Pullup Challenge #17";"3600";"Pull Up";"3";"0.0";"8";"";"";"";"";""
"44";"2024-03-05 12:46:00";"Fighter Pullup Challenge #17";"3600";"Pull Up";"4";"0.0";"8";"";"";"";"";""
"44";"2024-03-05 12:46:00";"Fighter Pullup Challenge #17";"3600";"Pull Up";"5";"0.0";"8";"";"";"";"";""
"45";"2024-03-05 12:50:00";"Gripper #11";"3600";"Hand Gripper";"1";"68.0";"18";"";"";"";"";""
"45";"2024-03-05 12:50:00";"Gripper #11";"3600";"Hand Gripper";"2";"68.0";"18";"";"";"";"";""
"45";"2024-03-05 12:50:00";"Gripper #11";"3600";"Hand Gripper";"3";"68.0";"18";"";"";"";"";""
"45";"2024-03-05 12:50:00";"Gripper #11";"3600";"Hand Gripper";"4";"68.0";"18";"";"";"";"";""
"45";"2024-03-05 12:50:00";"Gripper #11";"3600";"Hand Gripper";"5";"68.0";"18";"";"";"";"";""
"46";"2024-03-07 12:51:00";"Gripper #12";"3600";"Hand Gripper";"1";"68.0";"15";"";"";"";"";""
"46";"2024-03-07 12:51:00";"Gripper #12";"3600";"Hand Gripper";"2";"68.0";"15";"";"";"";"";""
"46";"2024-03-07 12:51:00";"Gripper #12";"3600";"Hand Gripper";"3";"68.0";"15";"";"";"";"";""
"46";"2024-03-07 12:51:00";"Gripper #12";"3600";"Hand Gripper";"4";"68.0";"15";"";"";"";"";""
"46";"2024-03-07 12:51:00";"Gripper #12";"3600";"Hand Gripper";"5";"68.0";"15";"";"";"";"";""
"47";"2024-03-08 12:48:00";"Fighter Pullup Challenge #18";"3600";"Pull Up";"1";"0.0";"9";"";"";"";"";""
"47";"2024-03-08 12:48:00";"Fighter Pullup Challenge #18";"3600";"Pull Up";"2";"0.0";"9";"";"";"";"";""
"47";"2024-03-08 12:48:00";"Fighter Pullup Challenge #18";"3600";"Pull Up";"3";"0.0";"9";"";"";"";"";""
"47";"2024-03-08 12:48:00";"Fighter Pullup Challenge #18";"3600";"Pull Up";"4";"0.0";"8";"";"";"";"";""
"47";"2024-03-08 12:48:00";"Fighter Pullup Challenge #18";"3600";"Pull Up";"5";"0.0";"8";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Hang Snatch (Barbell)";"1";"50.0";"1";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Hang Snatch (Barbell)";"2";"50.0";"1";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Hang Snatch (Barbell)";"3";"50.0";"1";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Clean and Jerk (Barbell)";"1";"70.0";"1";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Clean and Jerk (Barbell)";"2";"70.0";"1";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Clean and Jerk (Barbell)";"3";"70.0";"1";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Clean and Jerk (Barbell)";"4";"70.0";"1";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Squat (Barbell)";"1";"100.0";"2";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Squat (Barbell)";"2";"100.0";"3";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Squat (Barbell)";"3";"100.0";"2";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Snatch Grip Deadlift";"1";"90.0";"5";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Snatch Grip Deadlift";"2";"110.0";"5";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Snatch Grip Deadlift";"3";"130.0";"3";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Snatch Grip Deadlift";"4";"150.0";"1";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Overhead Press (Barbell)";"1";"50.0";"5";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Overhead Press (Barbell)";"2";"60.0";"3";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Overhead Press (Barbell)";"3";"60.0";"3";"";"";"";"";""
"48";"2024-03-08 18:00:00";"WL.AI #6";"3600";"Zercher Goodmorning";"1";"60.0";"8";"";"";"";"";""
"49";"2024-03-09 13:38:49";"Gripper #13";"1172";"Hand Gripper";"1";"68.0";"19";"";"";"";"";""
"49";"2024-03-09 13:38:49";"Gripper #13";"1172";"Hand Gripper";"2";"68.0";"19";"";"";"";"";""
"49";"2024-03-09 13:38:49";"Gripper #13";"1172";"Hand Gripper";"3";"68.0";"19";"";"";"";"";""
"49";"2024-03-09 13:38:49";"Gripper #13";"1172";"Hand Gripper";"4";"68.0";"19";"";"";"";"";""
"49";"2024-03-09 13:38:49";"Gripper #13";"1172";"Hand Gripper";"5";"68.0";"19";"";"";"";"";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Chest Dip";"1";"0.0";"5";"";"";"";"";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Chest Dip";"2";"0.0";"5";"";"";"";"";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Chest Dip";"3";"0.0";"5";"";"";"";"";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Chest Dip";"4";"0.0";"5";"";"";"";"";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Chest Dip";"5";"0.0";"5";"";"";"";"";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Push Up";"Note";"";"";"";"";"";"Narrow";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Push Up";"1";"0.0";"5";"";"";"";"";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Push Up";"2";"0.0";"5";"";"";"";"";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Push Up";"3";"0.0";"5";"";"";"";"";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Push Up";"4";"0.0";"5";"";"";"";"";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Push Up";"5";"0.0";"5";"";"";"";"";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Push Up";"Note";"";"";"";"";"";"Wide";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Push Up";"1";"0.0";"5";"";"";"";"";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Push Up";"2";"0.0";"5";"";"";"";"";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Push Up";"3";"0.0";"5";"";"";"";"";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Push Up";"4";"0.0";"5";"";"";"";"";""
"50";"2024-03-10 10:20:39";"Lafay triade n°1";"23";"Push Up";"5";"0.0";"5";"";"";"";"";""
"51";"2024-03-10 12:18:08";"Fighter Pullup Challenge #19";"1094";"Pull Up";"1";"0.0";"9";"";"";"";"";""
"51";"2024-03-10 12:18:08";"Fighter Pullup Challenge #19";"1094";"Pull Up";"2";"0.0";"9";"";"";"";"";""
"51";"2024-03-10 12:18:08";"Fighter Pullup Challenge #19";"1094";"Pull Up";"3";"0.0";"9";"";"";"";"";""
"51";"2024-03-10 12:18:08";"Fighter Pullup Challenge #19";"1094";"Pull Up";"4";"0.0";"9";"";"";"";"";""
"51";"2024-03-10 12:18:08";"Fighter Pullup Challenge #19";"1094";"Pull Up";"5";"0.0";"8";"";"";"";"";""
"52";"2024-03-12 20:08:04";"Fighter Pullup Challenge #20";"2308";"Pull Up";"1";"0.0";"9";"";"";"";"";""
"52";"2024-03-12 20:08:04";"Fighter Pullup Challenge #20";"2308";"Pull Up";"2";"0.0";"9";"";"";"";"";""
"52";"2024-03-12 20:08:04";"Fighter Pullup Challenge #20";"2308";"Pull Up";"3";"0.0";"9";"";"";"";"";""
"52";"2024-03-12 20:08:04";"Fighter Pullup Challenge #20";"2308";"Pull Up";"4";"0.0";"9";"";"";"";"";""
"52";"2024-03-12 20:08:04";"Fighter Pullup Challenge #20";"2308";"Pull Up";"5";"0.0";"9";"";"";"";"";""
"52";"2024-03-12 20:08:04";"Fighter Pullup Challenge #20";"2308";"Pull Up";"6";"0.0";"15";"";"";"";"";""
"53";"2024-03-12 20:51:41";"Gripper #14";"707";"Hand Gripper";"1";"68.0";"15";"";"";"";"";""
"53";"2024-03-12 20:51:41";"Gripper #14";"707";"Hand Gripper";"2";"68.0";"15";"";"";"";"";""
"53";"2024-03-12 20:51:41";"Gripper #14";"707";"Hand Gripper";"3";"68.0";"15";"";"";"";"";""
"53";"2024-03-12 20:51:41";"Gripper #14";"707";"Hand Gripper";"4";"68.0";"15";"";"";"";"";""
"53";"2024-03-12 20:51:41";"Gripper #14";"707";"Hand Gripper";"5";"68.0";"15";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Hang Snatch (Barbell)";"1";"40.0";"3";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Hang Snatch (Barbell)";"2";"40.0";"3";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Hang Snatch (Barbell)";"3";"40.0";"3";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Hang Clean (Barbell)";"1";"50.0";"3";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Hang Clean (Barbell)";"2";"50.0";"3";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Hang Clean (Barbell)";"3";"50.0";"3";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Split Jerk (Barbell)";"1";"50.0";"3";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Split Jerk (Barbell)";"2";"50.0";"3";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Split Jerk (Barbell)";"3";"50.0";"3";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Bench Press (Barbell)";"1";"70.0";"5";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Bench Press (Barbell)";"2";"70.0";"5";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Bench Press (Barbell)";"3";"70.0";"5";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Bench Press (Barbell)";"4";"70.0";"5";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Bench Press (Barbell)";"5";"70.0";"15";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Squat (Barbell)";"1";"90.0";"5";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Squat (Barbell)";"2";"90.0";"5";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Squat (Barbell)";"3";"90.0";"5";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Squat (Barbell)";"4";"90.0";"5";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Squat (Barbell)";"5";"90.0";"10";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Bent Over Row (Barbell)";"1";"60.0";"10";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Bent Over Row (Barbell)";"2";"60.0";"10";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Bent Over Row (Barbell)";"3";"60.0";"10";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Jefferson Curl";"1";"50.0";"5";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Jefferson Curl";"2";"50.0";"5";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Jefferson Curl";"3";"50.0";"5";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Side Bend (Dumbbell)";"1";"50.0";"8";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Side Bend (Dumbbell)";"2";"50.0";"5";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Side Bend (Dumbbell)";"3";"50.0";"6";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Chest Dip";"1";"0.0";"10";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Chest Dip";"2";"0.0";"10";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Chest Dip";"3";"0.0";"10";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Upright Row (Barbell)";"1";"30.0";"15";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Upright Row (Barbell)";"2";"30.0";"12";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Upright Row (Barbell)";"3";"30.0";"12";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Bicep Curl (Barbell)";"1";"30.0";"10";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Bicep Curl (Barbell)";"2";"30.0";"5";"";"";"";"";""
"54";"2024-03-13 15:42:15";"Karhu 1.0.A #1";"5536";"Bicep Curl (Barbell)";"3";"30.0";"5";"";"";"";"";""
"55";"2024-03-14 20:42:19";"Fighter Pullup Challenge #21";"28";"Pull Up";"1";"0.0";"10";"";"";"";"";""
"55";"2024-03-14 20:42:19";"Fighter Pullup Challenge #21";"28";"Pull Up";"2";"0.0";"9";"";"";"";"";""
"55";"2024-03-14 20:42:19";"Fighter Pullup Challenge #21";"28";"Pull Up";"3";"0.0";"9";"";"";"";"";""
"55";"2024-03-14 20:42:19";"Fighter Pullup Challenge #21";"28";"Pull Up";"4";"0.0";"9";"";"";"";"";""
"55";"2024-03-14 20:42:19";"Fighter Pullup Challenge #21";"28";"Pull Up";"5";"0.0";"9";"";"";"";"";""
"56";"2024-03-14 21:27:23";"Gripper #15";"1455";"Hand Gripper";"1";"68.0";"16";"";"";"";"";""
"56";"2024-03-14 21:27:23";"Gripper #15";"1455";"Hand Gripper";"2";"68.0";"10";"";"";"";"";""
"56";"2024-03-14 21:27:23";"Gripper #15";"1455";"Hand Gripper";"3";"68.0";"10";"";"";"";"";""
